store_id,sku_id,on_hand,lead_time_days,projected_avg_daily_sales,days_of_cover,risk_level
8,100114,42,2,8.303731145,5.057967228,Low
12,100030,52,3,10.25901809,5.068711211,Low
8,100041,42,3,8.283060645,5.07058946,Low
10,100024,55,2,10.83695943,5.075224316,Low
14,100036,50,2,9.846293039,5.078053213,Low
9,100004,54,2,10.63367018,5.078209036,Low
13,100001,51,3,10.03813362,5.080625737,Low
13,100072,52,2,10.21119547,5.092449768,Low
9,100034,55,3,10.79824442,5.093420547,Low
12,100037,50,2,9.815005917,5.094240434,Low
12,100070,51,3,10.00873431,5.095549389,Low
3,100086,52,3,10.18265015,5.106725581,Low
20,100041,44,2,8.61525424,5.107220144,Low
11,100009,46,2,8.995278892,5.113793641,Low
6,100032,52,2,10.16660093,5.114787172,Low
15,100064,49,2,9.579753708,5.114954047,Low
19,100000,54,3,10.55600094,5.115573625,Low
10,100082,56,2,10.92722339,5.124815154,Low
5,100065,45,3,8.766076976,5.133425148,Low
8,100001,42,3,8.179601922,5.134724208,Low
10,100093,55,2,10.70969397,5.135534235,Low
13,100065,52,2,10.12392333,5.136348656,Low
3,100061,52,2,10.12037867,5.138147662,Low
11,100061,46,2,8.934518061,5.148570934,Low
3,100103,52,3,10.07182554,5.162917068,Low
4,100006,52,2,10.06928753,5.164218405,Low
2,100001,47,2,9.098419205,5.165732524,Low
17,100102,53,3,10.24442,5.173548138,Low
9,100078,55,2,10.62570339,5.176127922,Low
18,100002,54,2,10.42226491,5.181215455,Low
11,100109,47,3,9.060482377,5.187361781,Low
13,100115,52,3,10.02168134,5.188750093,Low
16,100079,45,3,8.655960988,5.19872953,Low
11,100079,47,3,9.038098183,5.200209054,Low
12,100065,52,2,9.994856154,5.202676177,Low
18,100049,54,2,10.3783081,5.203160232,Low
14,100010,52,3,9.987801451,5.206350993,Low
3,100085,53,3,10.15983432,5.216620501,Low
18,100014,54,3,10.3330512,5.225949137,Low
10,100105,57,2,10.90551759,5.226712031,Low
10,100026,56,2,10.71369192,5.22695635,Low
9,100053,56,2,10.70836546,5.229556296,Low
20,100021,45,2,8.594995372,5.235604913,Low
7,100034,53,3,10.11908531,5.237627552,Low
19,100074,55,3,10.49684635,5.239668961,Low
9,100063,56,3,10.68629286,5.240357972,Low
17,100076,54,3,10.30012931,5.242652631,Low
13,100003,53,3,10.08099001,5.257420151,Low
11,100105,49,2,9.29750291,5.270232284,Low
6,100105,55,3,10.42498537,5.275786782,Low
10,100077,58,2,10.98855684,5.278218134,Low
18,100068,55,3,10.41731041,5.279673721,Low
18,100075,54,2,10.22592717,5.280694757,Low
12,100109,53,2,10.00448467,5.297624193,Low
9,100048,57,3,10.7564375,5.299152251,Low
15,100021,50,3,9.427881275,5.303418503,Low
11,100103,48,3,9.047462233,5.305355111,Low
5,100035,48,2,9.047307387,5.305445913,Low
14,100063,52,2,9.788800517,5.312193247,Low
15,100073,50,3,9.410903854,5.312985955,Low
8,100117,44,3,8.264371117,5.32405907,Low
19,100014,56,2,10.51016799,5.328173637,Low
13,100108,54,2,10.12849662,5.331492126,Low
18,100096,55,3,10.28918913,5.34541637,Low
15,100060,52,2,9.689416477,5.366680246,Low
18,100027,56,2,10.43194437,5.368126787,Low
4,100109,54,3,10.05918489,5.368228199,Low
17,100005,55,3,10.24194957,5.370071352,Low
15,100051,51,2,9.481331311,5.378991444,Low
20,100027,47,2,8.727466618,5.385297024,Low
13,100019,55,3,10.20167337,5.391272395,Low
7,100071,55,2,10.15822906,5.414329572,Low
3,100039,55,2,10.15690414,5.415035846,Low
6,100095,54,2,9.972161203,5.415074917,Low
9,100102,58,2,10.69862613,5.421256834,Low
8,100115,45,2,8.291991044,5.426923373,Low
6,100025,56,3,10.3130256,5.430026275,Low
14,100077,54,2,9.942358545,5.431306843,Low
3,100035,57,3,10.48842544,5.434562156,Low
17,100105,57,3,10.48842466,5.434562561,Low
19,100040,57,2,10.48055824,5.438641596,Low
13,100047,55,3,10.09372742,5.448928598,Low
17,100037,55,3,10.0903748,5.450739053,Low
13,100119,55,2,10.08614366,5.453025643,Low
11,100094,49,3,8.974806129,5.459727965,Low
13,100052,56,3,10.25005302,5.463386375,Low
7,100053,55,3,10.06100912,5.466648456,Low
18,100116,56,3,10.24281977,5.467244495,Low
13,100094,55,2,10.05916431,5.46765102,Low
16,100111,47,3,8.59506141,5.468256451,Low
19,100086,58,3,10.58677545,5.478533124,Low
5,100092,48,2,8.74168335,5.490933276,Low
14,100075,54,3,9.830342661,5.493196103,Low
16,100010,48,2,8.71335176,5.508787126,Low
14,100106,54,3,9.796582789,5.512126133,Low
8,100081,45,2,8.156857576,5.516830419,Low
17,100006,57,2,10.31178854,5.527654082,Low
12,100106,55,2,9.942702514,5.531695223,Low
4,100019,56,2,10.12105877,5.533017962,Low
18,100021,57,2,10.29973305,5.534124011,Low
15,100027,53,3,9.557677813,5.54528004,Low
17,100108,57,3,10.26646748,5.552055771,Low
14,100011,55,3,9.892133515,5.55997348,Low
11,100041,50,3,8.992046318,5.560469578,Low
9,100005,59,3,10.59978831,5.566148896,Low
7,100116,56,3,10.06051288,5.566316612,Low
15,100035,54,3,9.697470754,5.568462269,Low
4,100108,56,3,10.05257664,5.570711073,Low
17,100079,57,2,10.22374585,5.57525596,Low
6,100086,57,3,10.1932263,5.591948842,Low
7,100084,57,3,10.18922176,5.594146572,Low
16,100082,48,3,8.577696754,5.59590778,Low
20,100026,48,3,8.562758937,5.605669896,Low
8,100007,46,2,8.203344448,5.607469038,Low
15,100031,53,2,9.43093754,5.619801825,Low
16,100001,48,3,8.54075034,5.620115106,Low
2,100000,51,2,9.068478475,5.623876171,Low
3,100091,57,2,10.12612791,5.629002565,Low
16,100013,48,3,8.525207157,5.630361716,Low
4,100048,56,3,9.943217895,5.631979566,Low
12,100113,56,3,9.936496763,5.635789085,Low
12,100017,57,3,10.11353747,5.636010164,Low
17,100042,59,2,10.46526893,5.637695544,Low
20,100066,48,2,8.502230193,5.645577561,Low
4,100031,57,3,10.05028548,5.671480686,Low
17,100027,59,3,10.39438315,5.676142502,Low
17,100044,58,2,10.21506758,5.677887056,Low
14,100071,56,3,9.856662702,5.681436171,Low
14,100118,56,2,9.856584755,5.6814811,Low
7,100002,58,2,10.19794913,5.687418054,Low
13,100080,58,2,10.1960499,5.688477457,Low
5,100021,50,2,8.788720108,5.689110517,Low
4,100060,59,2,10.36880843,5.690142741,Low
14,100087,57,2,10.00844144,5.695192439,Low
12,100093,56,3,9.829219971,5.69729848,Low
2,100108,52,3,9.119563883,5.702027056,Low
15,100085,54,3,9.457190218,5.709941193,Low
18,100032,59,3,10.33228381,5.710257394,Low
14,100064,57,2,9.968680583,5.717908155,Low
2,100086,52,2,9.089270688,5.721031069,Low
20,100001,49,2,8.551441638,5.730027997,Low
16,100027,50,3,8.716917094,5.735972875,Low
11,100060,53,2,9.233576999,5.739920727,Low
3,100109,58,2,10.10424592,5.740161164,Low
11,100064,52,2,9.049542555,5.7461468,Low
17,100034,59,2,10.25623619,5.752597632,Low
17,100036,59,3,10.252334,5.754787156,Low
4,100085,58,2,10.06521037,5.762423026,Low
6,100099,58,3,10.00134552,5.799219701,Low
8,100045,49,2,8.438050718,5.807028381,Low
13,100007,59,2,10.14950772,5.813089817,Low
7,100055,59,2,10.13707203,5.820221047,Low
14,100022,57,2,9.792044149,5.821052186,Low
3,100044,59,2,10.13520186,5.821295009,Low
13,100110,59,3,10.12137491,5.829247561,Low
12,100092,58,3,9.935784188,5.83748589,Low
2,100017,54,3,9.247702631,5.839288108,Low
14,100045,58,3,9.920659912,5.846385272,Low
16,100080,51,2,8.708071396,5.856635492,Low
15,100019,56,2,9.53398121,5.873726701,Low
8,100009,49,3,8.332128014,5.880850596,Low
4,100119,59,3,9.976424049,5.913942683,Low
5,100046,52,2,8.787020295,5.917819494,Low
8,100040,49,2,8.278533129,5.918922983,Low
12,100067,59,2,9.967378748,5.919309529,Low
2,100090,53,3,8.948058614,5.92307251,Low
15,100026,55,2,9.28058542,5.92635028,Low
16,100076,51,2,8.599006818,5.930917498,Low
14,100046,58,2,9.754447911,5.946005405,Low
15,100023,56,2,9.408127906,5.952300028,Low
15,100071,56,2,9.40792552,5.952428076,Low
14,100019,59,2,9.911431223,5.952722535,Low
16,100105,53,3,8.901561137,5.954011795,Low
4,100090,59,3,9.898974419,5.960213402,Low
16,100052,52,2,8.710995778,5.96946679,Low
2,100056,54,3,9.044860275,5.97024148,Low
14,100002,59,3,9.872989418,5.975900257,Low
11,100022,54,2,9.033816852,5.977539824,Low
15,100016,56,3,9.334256712,5.999406458,Low
15,100105,58,4,9.66266699,6.002483586,Low
5,100102,53,2,8.820548424,6.008696676,Low
20,100079,52,4,8.650906054,6.010931072,Low
20,100070,52,2,8.643156405,6.016320608,Low
14,100003,59,4,9.80052951,6.020082889,Low
16,100059,53,4,8.75679181,6.052444908,Low
8,100036,50,3,8.260220978,6.053106828,Low
2,100005,55,3,9.053272033,6.075151592,Low
11,100007,55,2,9.039655788,6.084302466,Low
20,100040,52,2,8.546225557,6.084557405,Low
20,100116,53,3,8.700223695,6.091797391,Low
5,100007,54,4,8.851835138,6.100429929,Low
11,100074,55,2,9.0046849,6.107931661,Low
2,100118,56,2,9.128067451,6.134923991,Low
8,100022,51,3,8.269356988,6.167347724,Low
11,100117,56,2,9.053725681,6.185298956,Low
5,100014,55,2,8.884093209,6.190840045,Low
20,100037,53,3,8.542417525,6.204332654,Low
15,100109,59,2,9.483014381,6.221650377,Low
2,100011,57,2,9.160075496,6.222656137,Low
11,100072,56,3,8.998959277,6.222941818,Low
16,100090,53,3,8.502960853,6.233122898,Low
11,100055,56,4,8.977402568,6.237884463,Low
15,100103,59,2,9.453345512,6.241176727,Low
11,100063,56,2,8.957874532,6.25148296,Low
8,100052,53,4,8.473475051,6.254812775,Low
20,100074,54,4,8.632319726,6.255560697,Low
11,100088,58,3,9.214026623,6.294750642,Low
5,100119,55,3,8.722931816,6.305219525,Low
5,100033,57,4,8.983586915,6.344904384,Low
11,100017,58,2,9.140659274,6.345275353,Low
2,100082,58,4,9.130970536,6.352008231,Low
2,100112,58,4,9.122274319,6.358063567,Low
8,100118,54,2,8.45998143,6.382992734,Low
16,100008,55,3,8.604255089,6.392186126,Low
8,100080,55,4,8.58348887,6.407650879,Low
2,100115,58,2,9.029654621,6.423280008,Low
11,100024,58,4,9.024219214,6.427148834,Low
16,100068,56,3,8.690345295,6.443932675,Low
2,100018,58,4,8.996762116,6.446763763,Low
20,100018,55,4,8.521870947,6.4539818,Low
8,100046,53,4,8.195378976,6.467059077,Low
5,100074,57,4,8.807857927,6.471494031,Low
8,100063,53,3,8.17064411,6.486636706,Low
8,100091,55,3,8.476113828,6.488822722,Low
8,100034,55,3,8.458266951,6.502514087,Low
20,100076,56,3,8.601067576,6.510819675,Low
2,100050,59,4,9.013645928,6.545630977,Low
8,100042,56,3,8.550256866,6.549510836,Low
8,100065,54,2,8.222952958,6.566983938,Low
16,100070,57,4,8.635100101,6.600965748,Low
5,100080,59,2,8.894178109,6.633552789,Low
5,100062,59,4,8.868109265,6.653052893,Low
16,100106,57,2,8.565783264,6.654382704,Low
20,100055,57,3,8.562992156,6.656551701,Low
5,100016,59,2,8.85702196,6.661381248,Low
16,100091,58,4,8.651156776,6.704305737,Low
8,100073,56,2,8.300681197,6.746434259,Low
16,100017,59,4,8.733333015,6.755725437,Low
20,100015,58,2,8.58524448,6.755777326,Low
5,100089,59,2,8.728146823,6.759739632,Low
20,100113,58,4,8.573272614,6.765211211,Low
16,100006,59,3,8.716801911,6.76853743,Low
8,100047,56,2,8.26343715,6.776841039,Low
16,100098,59,4,8.701663522,6.780312735,Low
16,100095,58,3,8.513899664,6.812389421,Low
20,100099,59,2,8.590298971,6.868212643,Low
8,100024,58,3,8.408778187,6.897553808,Low
8,100029,58,4,8.37425532,6.925988972,Low
8,100053,58,3,8.334121899,6.959341452,Low
8,100077,59,4,8.411650867,7.014080937,Low
8,100057,59,2,8.370865437,7.048255697,Low
8,100049,59,2,8.346121438,7.069151874,Low
8,100056,59,5,8.321706838,7.089891671,Low
8,100082,59,4,8.188646925,7.205097563,Low
